Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.0037192798257302665,0.0038063362471724743,0.003654960973460615,99.39783217536967,99.80774613298424,99.77260414275068,False,0.009336246916306247,0.017427846856601183,0.016735047987949073,2.279145994220657,0.7682167178973331,0.8496099257925779
NN,0.003719391716039408,0.0038063011932426396,0.003654918467583726,99.99880223047165,99.99938720748538,99.99968437921433,False,0.009336429979786398,0.017427785373566044,0.016734970628417178,0.0023268171372407497,0.0017209860580243053,0.0009308644144154292
