Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.0037192798257302665,0.0038063362471724743,0.003654960973460615,99.39783217536967,99.80774613298424,99.77260414275068,False,0.009336246916306247,0.017427846856601183,0.016735047987949073,2.279145994220657,0.7682167178973331,0.8496099257925779
NN,0.0037193272722098273,0.003806289608279807,0.003654931758792957,97.95467711630322,97.32431712604705,97.52855669884454,False,0.009336343776688247,0.017427818759821904,0.01673510415781466,8.045460758924996,11.660620346685647,9.50141877068894
