trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,seconds,model_path
0,0,0.7999534324368471,0.7161474608549444,0.6782877281133476,0.6179724870615472,0.5827102075928323,0.5582303880765238,67.81125449427242,66.79815910585141,68.67129830655666,25.49775767326355,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_000/model_best.pt
0,1,0.8542889294034538,0.9908910393714905,1.1501837968826294,0.6395820508033263,0.6755576248730643,0.7443017144311451,64.37267883093816,62.76973851231277,65.09378084896348,21.060507774353027,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_001/model_best.pt
0,2,0.873652458190918,1.660409927368164,0.7533575892448425,0.6697323091338362,0.9087446797100794,0.6398087520634107,64.70514898391721,62.57225433526011,64.84517304189436,5.599161148071289,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_002/model_best.pt
0,3,0.7003689807579895,0.5423450587018691,0.7011820940329571,0.544423628352146,0.46541552780482764,0.5105268922288873,71.11573564015724,75.75448536355051,75.60827660578283,50.38732051849365,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_003/model_best.pt
0,4,0.7106566733573583,0.8121106171718331,0.6814824035265298,0.5574872412517559,0.5693348074131022,0.5260302101922213,69.54364807455119,72.1626950111435,70.80457596672024,44.01735806465149,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_004/model_best.pt
0,5,0.7346038092036268,0.706764608193175,0.7805584073066711,0.561844550243256,0.5379075960360984,0.567094722283085,70.28670139400352,70.49302523692897,70.72743207712533,41.07762384414673,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_005/model_best.pt
0,6,0.8690122619817688,0.9236357808113098,0.8714694380760193,0.6594739760601958,0.6655654535060975,0.6544216628172307,66.50104342641359,68.15331010452962,65.9839715048976,7.525187730789185,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_006/model_best.pt
0,7,0.8575986873820168,0.704231858253479,1.2075245380401611,0.6663466817978954,0.615766203805302,0.7670720398925409,66.00582542516207,65.81059390048154,67.47905559786749,6.5655388832092285,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_007/model_best.pt
0,8,0.8447730541229248,1.127078652381897,1.0039292573928833,0.6743678761202927,0.7318048429726368,0.7242064036872199,65.07153428712382,66.66666666666667,62.10268948655257,4.979121208190918,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_008/model_best.pt
0,9,0.8267319202423096,1.015597939491272,1.0662423372268677,0.6548060554474708,0.7067089796754692,0.7485938846342406,64.42681831786891,60.49085659287777,58.545281673401476,4.76684045791626,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_009/model_best.pt
0,10,0.8449869014341782,1.052286179255009,0.9130384192305379,0.6284824735838597,0.7220519910918566,0.6713880101978802,65.46163150114232,62.020167782391326,61.02683780630105,10.323791027069092,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_017_debug/trial_20251106_192926/fold_010/model_best.pt
