Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.8362962965844188,0.865974737395726,0.8309185095279522,66.19478395105769,67.61804237752848,68.0883372447018,False,0.04122608538238646,0.19306385365476805,0.16374379457938631,2.285016753720135,4.210541957300597,5.342455693872016
NN,0.8376902283330736,0.868339781210627,0.8296005980996178,66.70461314105502,68.62555247103013,68.68288096330129,False,0.048045718892085885,0.2028989806857294,0.16655192719915085,2.5533178627397226,4.431670339057743,5.8396291045852
