Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized
OLS,0.0037192798257302665,0.0038063362471724743,0.003654960973460615,99.39783217536967,99.80774613298424,99.77260414275068,False
NN,0.0037192783142944315,0.003806333056294265,0.003654957704196839,97.72994489896865,98.37460830098107,98.60901946113223,False
