trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
1,0,1.00002754963763,0.8889836931076576,0.6603117854564221,0.7944556350395917,0.7606280588328421,0.6464503549476469,47.7082015724274,32.93694748798848,47.3272603333953,-0.0006328509472213923,-0.004332567931780861,-0.0007188932753971476,63.29884576797485,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_216_cnn_100_sgd_v2/trial_000_001/fold_000/model_best.pt
