trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
4,0,0.4405921831765676,0.42874648687432254,0.38213130770050097,0.5176566143445922,0.5102153880320685,0.48416247258062106,78.13902347036468,77.74783228328124,73.23807753255606,1.0393676006913984e-05,-0.001077490897940942,-1.8292055413709884e-07,129.0962414741516,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_021_mlp_100_search/trial_000_004/fold_000/model_best.pt
