Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,Train US,Val US,Test US,Alpha Train,Beta Train,Calib R2 Train,Alpha,Beta,Calib R2 Test,normalized
OLS,0.24184400616545612,,0.3255225211633484,85.3968751991607,,80.69844919364606,46.1318456130718,,47.454059260142145,-5.898059818321144e-17,1.0000000000000009,0.7581559938345438,0.0031085465539490674,0.9342239656467755,0.6778390455959662,True
LASSO,0.2560632806838884,,0.33348355274357416,85.26166652776485,,80.3870191337246,46.05193620974502,,48.72304063393319,0.004153628966786713,1.1485892798393942,0.7565989782128646,0.00873628195270677,1.0635089260652415,0.6692915356648801,True
NN,0.23721718906294684,,0.3276620961752289,85.50688544521303,,80.81398590106136,47.71140449355577,,49.9143567335216,0.012245831340679386,1.0197900136695577,0.7633548712859084,0.01909065911941477,0.9461190768609207,0.6756701199264485,True
