fold,OLS_train,OLS_val,OLS_test,OLS_train_diracc,OLS_val_diracc,OLS_test_diracc,OLS_train_us,OLS_val_us,OLS_test_us,OLS_alpha_train,OLS_beta_train,OLS_r2_train,OLS_alpha,OLS_beta,OLS_r2_test,var_train,var_val,var_test,LASSO_train,LASSO_val,LASSO_test,LASSO_train_diracc,LASSO_val_diracc,LASSO_test_diracc,LASSO_alpha_train,LASSO_beta_train,LASSO_r2_train,LASSO_alpha,LASSO_beta,LASSO_r2_test,LASSO_train_us,LASSO_val_us,LASSO_test_us,NN_train,NN_val,NN_test,NN_train_diracc,NN_val_diracc,NN_test_diracc,NN_alpha_train,NN_beta_train,NN_r2_train,NN_alpha,NN_beta,NN_r2_test,NN_train_us,NN_val_us,NN_test_us,normalized
0,0.23234307266467882,,0.30947034364850556,85.5347459141806,,80.84260624362078,47.896203197947905,,49.21873047787284,-2.6020852139652106e-16,1.0000000000000036,0.7676569273353211,0.0021457449041992864,0.9276391183315387,0.6947582363038101,0.44629854786147716,,0.26936653371861774,0.24636073598320343,,0.3151089112260897,85.4539722944029,,80.61521250646334,0.00553688023765456,1.1487226177177372,0.7664870567941078,0.008430072564658015,1.057317645060274,0.687225262116249,47.57934473689896,,50.156753670880725,0.22869926545112546,,0.30805363986503304,85.57942919320656,,80.93813852372833,-0.010693758178040733,1.0068538114079737,0.77160145107081,-0.001739381062161328,0.9228614766929878,0.6968683158795065,46.42695806056892,,48.72415390500209,True
