fold,OLS_train,OLS_val,OLS_test,OLS_train_diracc,OLS_val_diracc,OLS_test_diracc,var_train,var_val,var_test,NN_train,NN_val,NN_test,NN_train_diracc,NN_val_diracc,NN_test_diracc,normalized
0,0.8059119910754825,0.8130544285516206,0.7925485594869288,65.25302982047371,68.19055244195357,65.335013652594,1.0000000000000002,1.0740616499732873,0.9915631922703935,0.7051646995331021,1.0248835374012863,1.0019782755961315,68.84523190908024,62.2177742193755,59.59252257929006,False
1,0.7808388821626315,0.7788338987243654,0.7439448305640471,66.2170081491392,66.31836438860871,68.68109878115337,1.0,0.9944849087008597,0.9470866644944496,0.7358323083722247,0.9080081555140834,0.8481346772695989,67.35036875684163,62.28973514933712,65.42113880298345,False
2,0.7689346509864579,0.7519973011827205,0.8051696301699235,66.36653137683422,67.63106373721992,69.53899865111481,1.0,0.9383039856846516,1.0744285245211864,0.7018526351016423,0.9075414458927912,0.9915087909809344,68.32094911020918,63.8285838590385,65.15908910576847,False
3,0.7493323396455538,0.7957429110069174,0.789694207743868,67.030304567884,68.60759493670886,68.37899543378995,1.0,1.063711108958661,1.0620152297625503,,,,,,,False
4,0.8621779628591575,0.9272478304487736,0.8928571156076397,62.49542180441948,62.727272727272734,61.84182015167931,1.0,1.093051454769741,1.0139042993517047,,,,,,,False
5,0.8662147727010225,0.8965197067843566,0.8706765735106063,62.866387514274834,60.88689586447435,65.11792452830188,1.0000000000000002,1.0047748718281795,1.0116722279440693,,,,,,,False
