Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized
OLS,0.8055684332383843,0.8272326794497923,0.8158151528471689,65.03811387217091,65.72695734937302,66.48230853310555,False
NN,0.7142832143356564,0.946811046269387,0.9472072479488883,68.17218325871035,62.77869774258371,63.390916829347326,False
