Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.0037192798257302665,0.0038063362471724743,0.003654960973460615,99.39783217536967,99.80774613298424,99.77260414275068,False,0.009336246916306247,0.017427846856601183,0.016735047987949073,2.279145994220657,0.7682167178973331,0.8496099257925779
NN,0.0037193968766006517,0.003806309868090737,0.0036549549974693816,98.88540421213422,97.87928802626473,96.81941185678754,False,0.009336408886339685,0.01742781411557227,0.016735121026278072,3.189227250976033,6.965584675992797,8.93256202545756
