trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
0,0,0.1293782368473309,0.12855800706411322,0.10798386264049423,0.2816355718538377,0.28527601689312393,0.26068624510468336,84.01917469897948,80.07203417833222,78.05106708342059,-0.0011833766681258425,-0.0015155360009911894,-0.0005368068553916477,141.2426519393921,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_226_cnn_100_sgd_snr/trial_20260218_235051/fold_000/model_best.pt
