fold,OLS_train,OLS_val,OLS_test,OLS_train_diracc,OLS_val_diracc,OLS_test_diracc,var_train,var_val,var_test,NN_train,NN_val,NN_test,NN_train_diracc,NN_val_diracc,NN_test_diracc,normalized
0,0.5220471394435232,0.5143164796300391,0.46745433172342565,75.82129503152724,76.13641339363346,72.68649633360378,1.0,0.8593536344452825,0.7780556368272538,0.5207249184140337,0.5141140635462365,0.4687143472877841,75.8630505648616,76.26443647949024,72.671570503498,False
