trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
16,0,0.43937199602619836,0.42969835301678333,0.3848996674639642,0.5152624271962443,0.5071266792304953,0.4839878560231201,78.1152920015086,77.77834611504244,73.16548482192654,0.0006909129299276813,6.773366718107744e-05,0.0007503585298570104,618.7426574230194,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_019_lstm_100_search/trial_000_016/fold_000/model_best.pt
