Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.0037192798257302665,0.0038063362471724743,0.003654960973460615,99.39783217536967,99.80774613298424,99.77260414275068,False,0.009336246916306247,0.017427846856601183,0.016735047987949073,2.279145994220657,0.7682167178973331,0.8496099257925779
NN,0.0037194762070425543,0.0038063892713615733,0.0036549245947835505,97.93310193788437,96.79905956699734,97.0764601514453,False,0.009336407971474045,0.0174280212594539,0.016734880447286774,9.46602754279885,14.665604718824051,13.395824011420652
