trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
0,0,0.15564493217835745,0.1551051698888122,0.124457027576389,0.30323918102796543,0.3097174559017502,0.2760962133408656,83.14075864878004,79.75274612653168,77.20025988305262,-0.000896781722517136,-0.001625746795921961,-0.00026550299503980184,117.08594608306885,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_228_cnn_100_adam_snr/trial_20260219_010128/fold_000/model_best.pt
