Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,Train US,Val US,Test US,Alpha Train,Beta Train,Calib R2 Train,Alpha,Beta,Calib R2 Test,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std,Train US Std,Val US Std,Test US Std,Alpha Train Std,Beta Train Std,Calib R2 Train Std,Alpha Std,Beta Std,Calib R2 Test Std
OLS,0.26971058369693507,,0.34835084251821996,84.72709809407617,,80.08163061282558,46.064429997335814,,47.39131939371102,-2.0816681711721685e-17,0.9999999999999994,0.7302894163030649,0.0025867085417632767,0.9289437898984039,0.6554844152301769,True,,,,,,,,,,,,,,,
LASSO,0.28176322241335144,,0.35317493552799867,84.64889298729744,,79.84727423733246,45.90020418856918,,48.36969477917823,0.004230887182359953,1.140289506111199,0.7292753175018883,0.0077805152558148745,1.0506733629828644,0.648604924200101,True,,,,,,,,,,,,,,,
NN,0.2647077054464738,,0.34991796238806,84.7643081920218,,80.20044295085245,42.89980210323074,,45.36554980505548,-0.026517426497827,1.000911326715491,0.736718542778269,-0.012100011908355019,0.9217278570969449,0.6556601525413446,True,,,,,,,,,,,,,,,
