fold,OLS_train,OLS_val,OLS_test,OLS_train_diracc,OLS_val_diracc,OLS_test_diracc,NN_train,NN_val,NN_test,NN_train_diracc,NN_val_diracc,NN_test_diracc,normalized
0,0.839403593193734,0.8469750889178053,0.8603399899410286,99.99279029367537,99.9927215381816,100.0,336639743037856.44,757853126180990.5,1017406620581206.9,0.0072097063821274,0.0072784619987942,0.0,True
1,0.846522476248746,0.8618956290673343,0.9068541263485098,99.99244308267268,100.0,99.99603740687905,358524757868726.9,1051732652203015.2,907016337566501.6,0.0075569172622635,0.0,0.0039625931094633,True
2,0.865906901323518,0.9028891382037291,0.8357655872370207,99.99553738470148,99.99656868351823,100.0,403583665442314.9,1072595935664374.1,1818340273072361.2,0.0037760590203106,0.0034313165087951,0.0,True
3,0.8780871527705851,0.8338758399909221,0.927744286688234,99.99644872491467,100.0,100.0,1324815139442079.5,1970949660390606.5,648220577674529.9,0.0035512752219801,0.0,0.0,True
4,0.8861154089770232,0.9168213069585774,0.993639333410497,99.99894370660395,100.0,100.0,1656491116852941.8,867612879331654.8,40595616639652.76,0.0010562934221525,0.0,0.0,True
5,0.8963628881477892,0.9899543182553764,0.8863736334515705,99.99898509785348,100.0,99.99837022067211,1097281741437667.5,48405971805835.36,1191908979380622.8,0.0010149021363758,0.0,0.0016297793990815,True
6,0.9340928524311284,0.8571073332978865,1.0000208357120428,99.63108877976984,99.90222638665391,99.36160057276958,-841787.8993532348,-3996176.4518681215,-69.67231967913801,100.0,99.99898672103882,100.0,True
7,0.9183270877150644,1.0000213908410083,0.7880839897878721,99.91640435854814,99.8715904148458,99.95331417485399,74977179390866.31,18814647308.237526,1068229548959857.0,0.0003215217020624,0.0,0.0,True
8,0.9999820889355012,1.630443062470695,2.670570011466568,99.91284930164338,99.99656715222392,99.9973860309494,42320775487.44125,1070530995256372.9,1230127019288495.0,0.0003288705556769,0.0,0.0,True
9,0.9999963645432065,3.0310119041480594,5.085394198291967,98.53444478882889,99.79956204886979,99.88208811233787,29912541446.531845,1380982286183663.8,1861575449700998.0,0.0003262589416408,0.0,0.0,True
10,0.9999879843752078,8.230002737031016,9.373463178119325,89.55041790480404,96.46279978197676,96.1146317935944,23804176520.684425,2042984482033873.8,2304962783389350.5,0.0,0.0,0.0,True
11,0.844209023006986,0.799031527561599,0.9997770925289313,100.0,100.0,100.0,1622711988517034.2,2589099313947683.0,4890810667364.54,0.0,0.0,0.0,True
12,0.8793605128878438,0.9999001925102796,0.8945773772910557,100.0,100.0,100.0,2263652530723174.0,4190684411576.812,2426844333948582.5,0.0,0.0,0.0,True
13,0.9992698361280615,0.8956635310135955,0.893376522367005,99.99965529603176,100.0,100.0,13450033360633.387,2313481630310022.0,2474566613114826.5,0.0,0.0,0.0,True
14,0.998620182596552,0.8754803674056966,0.8886337781932875,99.99966360434489,100.0,100.0,15877353941820.23,2379531381898139.5,1596407524033516.2,0.0,0.0,0.0,True
15,0.9987175987557808,0.8890352866176405,0.9119870063650323,100.0,100.0,100.0,15439378976791.607,1597010309431873.5,2172424837425859.2,0.0,0.0,0.0,True
16,0.8671110311088104,0.9046846314930336,0.8839946716336675,100.0,100.0,100.0,1899351842719769.8,2141580400274847.8,910990656582863.6,0.0,0.0,0.0,True
17,0.8620417526993904,0.9000085443034939,0.9124365624777747,100.0,100.0,100.0,2233486945276790.2,949704181106641.2,1349788965815599.5,0.0,0.0,0.0,True
18,0.7140463545088394,0.9200290664407192,0.8740963582717207,99.91709699651408,99.97449083710869,99.98541537025514,593525232659067.6,709432452641500.8,1308876199450004.5,0.0,0.0,0.0,True
19,0.7408701044864702,0.8823740573558103,0.9787029393889908,99.92601187173149,99.9863235840025,99.9504822819415,525939265250384.4,1307443521038953.0,182442435465698.5,0.0,0.0,0.0010316191037418,True
20,0.7639150902559608,0.977329922391739,0.9887422629116234,99.99169449012474,99.97981836528758,99.98536103351103,618030788580208.0,174842796155093.34,278065512489476.0,0.0,0.0011212019671802,0.0,True
