fold,OLS_train,OLS_val,OLS_test,OLS_train_diracc,OLS_val_diracc,OLS_test_diracc,OLS_train_us,OLS_val_us,OLS_test_us,OLS_alpha_train,OLS_beta_train,OLS_r2_train,OLS_alpha,OLS_beta,OLS_r2_test,var_train,var_val,var_test,LASSO_train,LASSO_val,LASSO_test,LASSO_train_diracc,LASSO_val_diracc,LASSO_test_diracc,LASSO_alpha_train,LASSO_beta_train,LASSO_r2_train,LASSO_alpha,LASSO_beta,LASSO_r2_test,LASSO_train_us,LASSO_val_us,LASSO_test_us,NN_train,NN_val,NN_test,NN_train_diracc,NN_val_diracc,NN_test_diracc,NN_alpha_train,NN_beta_train,NN_r2_train,NN_alpha,NN_beta,NN_r2_test,NN_train_us,NN_val_us,NN_test_us,normalized
0,0.3063726296471376,,0.3987264966171944,83.28246258229933,,78.31004977113736,46.29259587902795,,47.95619217157105,-1.214306433183765e-16,0.9999999999999994,0.6936273703528624,0.005877747019638169,0.9102838136681196,0.6071970491501419,0.4619416509116911,,0.28392280697023464,0.31994904331419016,,0.4014561818083588,83.19912148680514,,78.07724618930717,0.0043269273582222,1.1547887462304927,0.6924929229275167,0.011060759863284687,1.0419019652396684,0.6000347233730207,46.08894946097921,,48.94700113998781,0.30296591655109323,,0.4038587068894109,83.40953324084106,,78.45903637387755,0.019428444208866254,1.0127087189257884,0.6979118675781734,0.02724150035118035,0.9075602780888169,0.6048183480248004,48.44872806781024,,50.96764395470038,True
