trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,seconds,model_path
-1,0,1.408177922712639e-06,nan,2.3221194567213388e-07,0.0003766963491216302,nan,0.00017093212227337062,99.9927818775177,nan,100.0,74.91537952423096,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_010_debug_mlp/trial_search_best/fold_000/model_best.pt
-1,0,1.4302850104286335e-06,nan,2.474357643222902e-07,0.0003723600530065596,nan,0.0001886806421680376,95.75632810592651,nan,80.35014867782593,65.08427405357361,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_010_debug_mlp/trial_search_best/fold_000/model_best.pt
