Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.8404733674824857,0.9003971382795775,0.864684871797473,65.49229006138795,66.70931661962739,66.08011706271581,False,0.04875371341610235,0.2844048956361811,0.19221037642917355,2.9176779890035975,4.1774916946951075,4.532007929746103
NN,0.8106024644103083,0.9319544656231312,0.8915687280975862,66.84563821595911,66.6992684192722,66.44439753782392,False,0.06491842262716535,0.30150261016277713,0.1918354097624394,2.4641668409996687,4.7123795199952205,4.924955989152607
