Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.0037192798257302665,0.0038063362471724743,0.003654960973460615,99.39783217536967,99.80774613298424,99.77260414275068,False,0.009336246916306247,0.017427846856601183,0.016735047987949073,2.279145994220657,0.7682167178973331,0.8496099257925779
NN,0.003719346676992539,0.003806334103309098,0.0036549185513847955,97.62302353268578,96.62879975069137,96.75990357285454,False,0.009336402528182845,0.017427864899947517,0.01673493646458096,10.887777368823908,15.446618482430273,14.846468491407927
