trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
1,0,1.0000527518273312,0.8804727603369521,0.6597945513240165,0.7938918753875766,0.7563692038705109,0.6457936817437632,52.2917984275726,67.06305251201151,52.6727396666047,-0.0005108404935621926,-0.004207526469097935,-0.0005669657194297494,59.57348895072937,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_038_mlp_100_adam_lr/trial_000_001/fold_000/model_best.pt
