trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
0,0,0.15075260373208185,0.1510375361169633,0.12261442263867113,0.2983594917624972,0.3042743002786529,0.2745909852640986,83.41519710546304,80.31469096187787,77.51244278433853,-0.00035705458308381933,-0.0008919474534851207,0.0002516896506976756,909.5386745929718,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_232_lstm_100_adam_snr/trial_20260219_061359/fold_000/model_best.pt
