Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized
OLS,0.8055684332383843,0.8272326794497923,0.8158151528471689,65.03811387217091,65.72695734937302,66.48230853310555,False
NN,0.8391311683836199,0.8668026277777625,0.8641981364953141,62.533168745182174,63.80957807788351,64.52792411568619,False
