Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.8055684332383843,0.8272326794497923,0.8158151528471689,65.03811387217091,65.72695734937302,66.48230853310555,False,0.04898738263504512,0.069280812668479,0.05558335725921631,1.9157857782576733,3.1864419066325507,2.9150442845774225
NN,0.8391311683836199,0.8668026277777625,0.8641981364953141,62.533168745182174,63.80957807788351,64.52792411568619,False,0.0958420627540636,0.09242173036889102,0.074321372089435,6.1489659396340715,5.121140708368876,3.691633776694697
