trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,seconds,model_path
0,0,2.9334549367376894e-07,7.639070531695324e-08,4.943589360095757e-08,0.00014540871779900044,0.00011612214439082891,0.00010847298108274117,97.13425636291504,93.3664858341217,91.07959866523743,70.01851391792297,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_000/model_best.pt
0,1,2.3283224948045245e-07,6.855324841126276e-08,7.074407193385923e-08,0.00019614423217717558,0.00017440163355786353,0.00017235419363714755,84.72111225128174,74.19325113296509,71.71831130981445,65.97404718399048,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_001/model_best.pt
0,2,2.2462198501216335e-07,8.683748120574819e-08,7.211797736772496e-08,0.0002318451297469437,0.0001900890638353303,0.00018865741731133312,88.97894024848938,83.7429940700531,84.49549674987793,65.58171200752258,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_002/model_best.pt
0,3,6.272592401046495e-08,4.844857315333684e-08,1.272485405934276e-07,0.00013509373820852488,0.00012632948346436024,0.0001648461038712412,96.326744556427,95.2612578868866,97.58532643318176,63.69480061531067,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_003/model_best.pt
0,4,6.528874507694127e-08,1.0801769434465314e-07,1.797052959773282e-06,0.0001868456311058253,0.0002001005195779726,0.00021801647380925715,99.99982714653015,99.99999403953552,99.99999403953552,63.07186794281006,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_004/model_best.pt
0,5,6.864708268494724e-08,1.626791004127881e-06,9.585196636408e-08,0.00013127153215464205,0.00020122173009440303,0.00016814659466035664,84.1698944568634,96.500563621521,95.53712010383606,66.61571407318115,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_005/model_best.pt
0,6,1.2132712754464592e-06,2.3381154790058645e-07,0.012782144360244274,0.00011995998647762462,0.00012647606490645558,0.00028875991120003164,95.61958312988281,98.2668936252594,95.39861679077148,72.243408203125,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_006/model_best.pt
0,7,1.4903525880072266e-06,0.013311273418366909,6.190797563476735e-08,0.00018059436115436256,0.0003423124726396054,0.00014341692440211773,98.71155619621277,97.55831956863403,97.97694683074951,69.57125997543335,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_007/model_best.pt
0,8,0.004228966310620308,1.525727668649779e-07,1.1302566349513654e-07,0.00038996260263957083,0.00022285993327386677,0.00019036582671105862,98.67799878120422,98.19470047950745,96.48203253746033,69.24061489105225,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_008/model_best.pt
0,9,0.004193902015686035,8.547694108074211e-08,6.567356791720158e-08,0.00026976107619702816,0.0001537940261187032,0.00014162810111884028,98.41313362121582,96.51705026626587,95.42942643165588,68.63207960128784,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_009/model_best.pt
0,10,0.004585477989166975,5.19374268037609e-08,5.506742084548932e-08,0.0002427602739771828,0.00014961302804294974,0.0001569961750647053,99.99999403953552,100.0,99.99999403953552,62.04244112968445,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_010/model_best.pt
0,11,5.624694310313316e-08,3.9088693171152045e-08,7.508585895266151e-06,0.00015463694580830634,0.00014054914936423302,0.00015485529729630798,92.083078622818,89.12622928619385,90.53594470024109,66.35405945777893,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_011/model_best.pt
0,12,3.460164776925012e-08,8.227711077779531e-06,3.6155320515263156e-08,0.000120008502562996,0.0001286178157897666,0.00012277458154130727,99.99999403953552,100.0,100.0,61.32995295524597,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_012/model_best.pt
0,13,2.0954937554051867e-06,4.972372380507295e-08,4.141641340993374e-08,0.00013788286014460027,0.00014098842802923173,0.0001337855210294947,83.63799452781677,84.0490460395813,83.51538181304932,64.21799159049988,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_013/model_best.pt
0,14,2.0589327505149413e-06,4.3636259050572335e-08,7.267971113833482e-08,0.00014004392141941935,0.00012987603258807212,0.00014574811211787164,100.0,100.0,100.0,37.91985297203064,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_014/model_best.pt
0,15,2.055327286143438e-06,7.538725554923076e-08,5.5823655031872477e-08,0.00015999814786482602,0.00016573979519307613,0.00015280302613973618,90.11308550834656,93.43558549880981,91.62922501564026,66.23042273521423,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_001_mlp_40_sliding/trial_20251028_170345/fold_015/model_best.pt
