trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,seconds,model_path
0,0,1.7136100711614095e-06,4.0189086614767773e-07,2.379049867021837e-07,0.00040513922552200455,0.0002121349253800247,0.0001618181210976294,99.99279029367537,99.9927215381816,100.0,38.98430633544922,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_000/model_best.pt
0,1,1.2145785944347638e-06,2.276316274760045e-07,2.4234865040531323e-07,0.00036002230371348984,0.00022202206822731052,0.00020826408756562155,99.99244308267268,100.0,99.99603740687907,36.09798622131348,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_001/model_best.pt
0,2,8.124101505951973e-07,1.7957933475302366e-07,1.0338800237373101e-07,0.0002293278873168307,0.00013849911626492704,0.00013672971597601053,99.99622394090125,99.99656868351825,100.0,73.80528736114502,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_002/model_best.pt
0,3,1.4854589058401578e-07,8.955791029477407e-08,4.1801817053786106e-07,0.00014329979140884782,0.00013038795240414048,0.00019031846199575383,99.99644872491469,100.0,100.0,63.02225375175476,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_003/model_best.pt
0,4,1.051318737626343e-07,2.847984606981658e-07,1.0319136989106383e-05,0.00013875656157613225,0.00018448380773241518,0.00027523082316153417,99.99894370660395,100.0,100.0,100.06267786026001,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_004/model_best.pt
0,5,1.7859634146002617e-07,9.281106649073558e-06,2.549223702428309e-07,0.00017089210329033363,0.0003038966834762303,0.0002257785941977914,99.99898509785348,100.0,99.99837022067211,102.32518339157104,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_005/model_best.pt
0,6,7.26584296529912e-06,1.3635337532289006e-06,0.07669298734536299,0.0003266129839121286,0.0003461781676350328,0.0013544503142282637,97.69993528986335,99.10883425335588,97.36685096058231,34.163036823272705,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_006/model_best.pt
0,7,8.920753948728847e-06,0.07986708249217463,3.831164761321857e-07,0.0006428096226032924,0.0016392456369965123,0.0004402771510978347,99.9996784783021,100.0,100.0,32.214815616607666,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_007/model_best.pt
0,8,0.0253722320225159,2.8821663248082136e-07,1.7881776404750677e-07,0.0008094605186225802,0.0002376095066314347,0.00016124597164388982,99.99967112944016,100.0,100.0,104.5098397731781,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_008/model_best.pt
0,9,0.025163134616668387,1.801797407685171e-07,1.0182637956780914e-07,0.0006665811503925859,0.00015570520608848963,0.00011555876257767129,99.99967374104827,100.0,100.0,46.67045545578003,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_009/model_best.pt
0,10,0.027512470378347094,9.546998106797282e-08,8.627389222000218e-08,0.0006189004245961047,0.00019333394228069242,0.00020322581837491308,100.0,100.0,100.0,36.30578398704529,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_010/model_best.pt
0,11,1.222262846322457e-07,6.392818873554138e-08,4.4851454112311415e-05,0.00019708598621132802,0.0001762021665872233,0.00023105301183914774,100.0,100.0,100.0,79.25692868232727,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_011/model_best.pt
0,12,6.896892375776351e-08,4.9222181426930185e-05,6.693488497374864e-08,0.00011858936770559469,0.00016709431342153095,0.00012151295336961594,100.0,100.0,100.0,32.613505840301514,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_012/model_best.pt
0,13,1.2396439471304398e-05,1.0484213693779716e-07,9.99893778594914e-08,0.0002599285269169505,0.0002455637049914603,0.00025919894955202976,100.0,100.0,100.0,43.59953427314758,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_013/model_best.pt
0,14,1.211181990731938e-05,8.444946753827295e-08,1.4161019519561932e-07,0.00022425757626746523,0.0002162705028461425,0.00020228538970554357,100.0,100.0,100.0,41.607606649398804,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_007_mlp_40/trial_20251102_114602/fold_014/model_best.pt
