Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.5868893729736804,0.5791315451916071,0.5346440461699229,73.62733419769744,74.74112394585785,71.78056463387672,False,,,,,,
NN,0.5792943847012164,0.5846152938507964,0.541284979462508,73.86625380110455,74.8023527744313,71.87140865141508,False,,,,,,
