fold,OLS_train,OLS_val,OLS_test,OLS_train_diracc,OLS_val_diracc,OLS_test_diracc,var_train,var_val,var_test,NN_train,NN_val,NN_test,NN_train_diracc,NN_val_diracc,NN_test_diracc,normalized
0,0.5868893729736804,0.5791315451916071,0.5346440461699229,73.62733419769744,74.74112394585785,71.78056463387672,0.9999999999999998,0.9125884280472861,0.8440936627604814,0.5792943847012164,0.5846152938507964,0.541284979462508,73.86625380110455,74.8023527744313,71.87140865141508,False
