fold,OLS_train,OLS_val,OLS_test,OLS_train_diracc,OLS_val_diracc,OLS_test_diracc,OLS_train_us,OLS_val_us,OLS_test_us,OLS_alpha_train,OLS_beta_train,OLS_r2_train,OLS_alpha,OLS_beta,OLS_r2_test,var_train,var_val,var_test,LASSO_train,LASSO_val,LASSO_test,LASSO_train_diracc,LASSO_val_diracc,LASSO_test_diracc,LASSO_alpha_train,LASSO_beta_train,LASSO_r2_train,LASSO_alpha,LASSO_beta,LASSO_r2_test,LASSO_train_us,LASSO_val_us,LASSO_test_us,NN_train,NN_val,NN_test,NN_train_diracc,NN_val_diracc,NN_test_diracc,NN_alpha_train,NN_beta_train,NN_r2_train,NN_alpha,NN_beta,NN_r2_test,NN_train_us,NN_val_us,NN_test_us,normalized
0,0.4339171035338839,0.5512821507583179,0.5758350017212431,78.17238678232616,77.73407460190914,73.2745509432626,48.994864951115495,47.425726158643705,48.20864207367275,-4.718447854656915e-16,0.9999999999999976,0.5660828964661162,-0.006743480592342067,0.9619882156680859,0.424885795261128,1.0000000000000002,0.7690176376344827,0.6595868028901765,0.4339778457965858,0.5512030934018292,0.5757354372088626,78.1751138704343,77.75259455760235,73.27437388787082,-4.718447854656915e-16,1.0017737857313371,0.5660239287923916,-0.006830053563531391,0.9638729861590551,0.4249211764589549,48.99231193246105,47.4133795215149,48.2013828026098,0.44764429706812087,0.5645582303831671,0.5908753287179845,78.16867330064696,77.74889056646371,73.30305686133907,-0.01553308037813328,0.8856189796972624,0.5620385200073261,-0.005881986938047035,0.8462641533152429,0.4231015700143953,48.032550987844154,50.04815188480235,48.369231314016595,True
