fold,OLS_train,OLS_val,OLS_test,OLS_train_diracc,OLS_val_diracc,OLS_test_diracc,OLS_train_us,OLS_val_us,OLS_test_us,OLS_alpha_train,OLS_beta_train,OLS_r2_train,OLS_alpha,OLS_beta,OLS_r2_test,var_train,var_val,var_test,LASSO_train,LASSO_val,LASSO_test,LASSO_train_diracc,LASSO_val_diracc,LASSO_test_diracc,LASSO_alpha_train,LASSO_beta_train,LASSO_r2_train,LASSO_alpha,LASSO_beta,LASSO_r2_test,LASSO_train_us,LASSO_val_us,LASSO_test_us,NN_train,NN_val,NN_test,NN_train_diracc,NN_val_diracc,NN_test_diracc,NN_alpha_train,NN_beta_train,NN_r2_train,NN_alpha,NN_beta,NN_r2_test,NN_train_us,NN_val_us,NN_test_us,normalized
0,0.26510783972481733,,0.35253981313708793,83.65601664627495,,78.78493307795308,46.872654728773874,,48.28895877478959,-3.0878077872387166e-16,1.0000000000000007,0.7348921602751827,0.0053993565807970816,0.91260590556499,0.6534608484438705,0.45612882691030654,,0.2774997459047515,0.2779408316509018,,0.35378144324057,83.52917998955462,,78.53173009868769,-0.0038772663709189595,1.1461402235043638,0.7339923306658039,0.0031845599984901135,1.038432495994234,0.6472318366255665,46.327564321692094,,48.83493970580042,0.26117997150041367,,0.36055179972838813,83.78353600702991,,78.90596333359589,-0.011350810873679715,0.9764341817573723,0.7395806192402405,0.004212343225972014,0.8734547608317464,0.6533081067990187,45.16565081931799,,47.87092411402971,True
