Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.5220471394435232,0.5143164796300391,0.46745433172342565,75.82129503152724,76.13641339363346,72.68649633360378,False,,,,,,
NN,0.5228989977200242,0.5184098039470212,0.4708306577753025,75.86450293123843,76.20918221605042,72.67482356903388,False,,,,,,
