trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,seconds,model_path
0,0,2.3426230668143807e-07,8.145500280523937e-08,8.08128070061807e-08,0.00016299626302710183,0.00014362011064376033,0.00014141770797212569,99.74382899535559,99.47365110812362,99.43872856545379,69.15936231613159,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_000/model_best.pt
0,1,1.5491348180847927e-07,3.946062394518562e-08,2.3122397953634132e-08,8.182309163272062e-05,6.378537223685694e-05,6.420026481995663e-05,97.15815387255478,95.876245003049,96.04914275136251,72.35171103477478,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_001/model_best.pt
0,2,6.976295571606104e-08,5.276989271350334e-08,1.986724055127021e-07,0.00014948011736028315,0.00014047890177557517,0.0002066574714116984,99.63945481894278,99.2295114578633,99.93846312958941,72.51321697235107,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_002/model_best.pt
0,3,9.161339319695844e-08,1.786295369055336e-07,1.2235479118771764e-07,0.00022036315117612547,0.0002559756563125465,0.00022130313721296276,99.99978727568221,100.0,100.0,50.81296348571777,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_003/model_best.pt
0,4,7.708149421602186e-08,1.7337389136236673e-07,0.02818688953942323,0.0001593555957495711,0.00024297571648358281,0.0005824452669734176,83.38073485094644,81.19628682017975,82.39185415844334,68.24475622177124,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_004/model_best.pt
0,5,1.368461897079736e-06,0.0012062557629416637,1.1696831641623793e-07,0.0002451504775591914,0.00027394512135495424,0.0002203753265249005,99.35708201645261,99.02873900293255,99.50789718302555,83.84674119949341,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_005/model_best.pt
0,6,0.0003647509980607484,3.901798882184823e-07,3.0055961209539275e-07,0.0005366584462215744,0.0004249789486747639,0.0004325445658881294,99.99994123965524,100.0,100.0,59.17675805091858,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_006/model_best.pt
0,7,0.00036307634206942746,1.9230488236253915e-07,1.2390709060629264e-07,0.0003955837270763959,0.00026078032669128926,0.00025935295573630907,99.99994127588705,100.0,100.0,63.27565288543701,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_007/model_best.pt
0,8,0.00045470978353990063,4.986685573187303e-08,6.224289856433169e-08,0.00019623715310476298,0.00016687942302079487,0.00017111315944963085,100.0,100.0,100.0,52.32717204093933,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_008/model_best.pt
0,9,5.3537974405790765e-08,4.740812613719131e-08,5.1237616397318144e-08,0.00013475060491588203,0.00013140297079255878,0.00013950117802981408,100.0,100.0,100.0,66.66222381591797,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_009/model_best.pt
0,10,3.3544088715784796e-08,3.801015906593114e-08,3.013344971143648e-08,0.00011987008019976752,0.0001286357309022974,0.00012304298055968303,100.0,100.0,100.0,63.31588673591614,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_010/model_best.pt
0,11,7.773584171363526e-08,6.404662595062195e-08,8.843949100703921e-08,0.0001896272063801337,0.00019103240362924507,0.00019657664407003402,100.0,100.0,100.0,53.01851511001587,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_006_cnn_40/trial_20251104_172404/fold_011/model_best.pt
