Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,Train US,Val US,Test US,Alpha Train,Beta Train,Calib R2 Train,Alpha,Beta,Calib R2 Test,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std,Train US Std,Val US Std,Test US Std,Alpha Train Std,Beta Train Std,Calib R2 Train Std,Alpha Std,Beta Std,Calib R2 Test Std
OLS,0.1889801053599962,,0.26132416181614443,87.46694247721177,,83.16255235393277,45.60637923099493,,46.62753216198917,7.875644580934704e-16,1.0000000000000007,0.8110198946400038,0.0018140191915605487,0.9540913231468604,0.7403903585187122,True,,,,,,,,,,,,,,,
LASSO,0.2015786427854585,,0.2695670997188904,87.32666573116126,,82.92132542185881,45.77432861949822,,48.120448163119384,0.004615519573030625,1.1316269173441196,0.8093717813578891,0.00792902031935512,1.0722466137450497,0.73406776548786,True,,,,,,,,,,,,,,,
NN,0.18185594493614451,,0.26228494096893107,87.65736362146572,,83.35995479157417,45.574977650906675,,47.352750659770074,-0.0033930691388120403,0.984033429562857,0.8183761619635771,0.005335520281168529,0.9385870830397107,0.7409270196098443,True,,,,,,,,,,,,,,,
