trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
51,0,0.4269866922093716,0.4235913799910135,0.3796422435231519,0.5088195028390546,0.5053579235587589,0.48276774553225615,78.35452145406018,77.84096120333854,73.30199452898839,-0.00023946716191338484,-0.0005931199059110171,-0.00027075181937428566,155.7455313205719,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_169_cnn_100_muon_icml_3/trial_000_051/fold_000/model_best.pt
