Model,Train MSE,Val MSE,Test MSE,Train DirAcc,Val DirAcc,Test DirAcc,normalized,Train MSE Std,Val MSE Std,Test MSE Std,Train DirAcc Std,Val DirAcc Std,Test DirAcc Std
OLS,0.6919001267169272,0.6926195421701032,0.6511018964025249,69.72929691607152,71.52239715204935,68.93775151491262,False,,,,,,
NN,0.6910321257479459,0.6927631627703388,0.6578223982065816,69.7216133806747,71.6220246593945,68.71772635894202,False,,,,,,
