fold,OLS_train,OLS_val,OLS_test,OLS_train_diracc,OLS_val_diracc,OLS_test_diracc,var_train,var_val,var_test,NN_train,NN_val,NN_test,NN_train_diracc,NN_val_diracc,NN_test_diracc,normalized
0,0.6919001267169272,0.6926195421701032,0.6511018964025249,69.72929691607152,71.52239715204935,68.93775151491262,1.0,0.9867681484352596,0.904312702153692,0.6910321257479459,0.6927631627703388,0.6578223982065816,69.7216133806747,71.6220246593945,68.71772635894202,False
