trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
0,0,0.13309334534568398,0.13696163608802903,0.11155129999921491,0.27559787355844295,0.2836382442999587,0.25746679867135935,85.12616864457908,82.26125392578807,79.60742554655575,-0.0007363016916466972,-0.0009958581858619381,-0.0001422098269455858,541.8534927368164,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_231_transformer_100_muon_snr/trial_20260219_035825/fold_000/model_best.pt
