trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,seconds,model_path
0,0,0.5693951723504262,0.5144470379595576,0.5049582056635187,0.5953593331744637,0.5625086890628712,0.5590349522980587,73.35104284295451,80.45854122119269,83.94389023947244,96.98885440826416,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_000/model_best.pt
0,1,0.5279167109318726,0.5100820574851498,0.5184919358663449,0.5709827350422325,0.5612830150637343,0.5660472574160811,75.11767914503324,80.00552437631048,80.73002788815124,78.81279110908508,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_001/model_best.pt
0,2,0.5161179922873428,0.5253733957663099,0.48575134769977507,0.5639195881751509,0.568303831079972,0.5443635850403223,75.55231389015754,76.75674451777971,77.95796752035663,108.40513682365417,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_002/model_best.pt
0,3,0.6415562821585298,0.5999342625808226,0.6806071941268494,0.6298495997617336,0.6066718215717175,0.6495066093661462,71.79789639241129,74.53187318326235,71.99773342567525,254.56960773468018,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_003/model_best.pt
0,4,0.6515426217912347,0.6926776838768511,0.5650043458555498,0.6361733547418887,0.6586553586856586,0.5955806043810581,71.30657498925656,72.62728401632074,81.82512020759661,66.93441605567932,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_004/model_best.pt
0,5,0.616399406399935,0.5388397550420883,0.49252954079832756,0.615844763053829,0.5804675792492588,0.5562674258340705,72.93207889307912,82.29209495574646,80.25717174270189,92.36590552330017,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_005/model_best.pt
0,6,0.4078875205173026,0.3413495829746245,0.3876148222528688,0.49668456274986933,0.4605925504181431,0.47971691804443783,78.77023154960118,80.15261028005396,75.82056785549773,121.6721544265747,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_006/model_best.pt
0,7,0.39898459230124483,0.41140032491422485,0.3916147005115882,0.4953926820831971,0.49752665515396893,0.4911903236735353,79.35251661193004,80.73147159062007,79.13452859604497,70.05035018920898,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_007/model_best.pt
0,8,0.38986961105419543,0.39867923798042565,0.39177162200495536,0.48781517015516107,0.4944604320861681,0.48918696423524305,79.49667677615022,78.16824551447156,84.2898635979264,161.7866415977478,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_008/model_best.pt
0,9,0.48180761658095805,0.48892187333818693,0.5161320225105118,0.5425654093146408,0.5450658583414603,0.5597683040495124,76.92884087846639,78.54251469923112,81.96659679183377,103.81293654441833,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_009/model_best.pt
0,10,0.5692095661760213,0.6054301893339719,0.6101476051159391,0.5924616954602256,0.6087641233749098,0.6147505376353977,73.97510631603879,73.92273897221976,77.09424854300347,87.36198997497559,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_010/model_best.pt
0,11,0.5927366250354495,0.6323253093693606,0.6390906690884037,0.60550438315648,0.6275741220717161,0.6250730579718575,73.14231412812197,74.42069714993515,71.10733559864082,79.79601621627808,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_011/model_best.pt
0,12,0.6626994702272105,0.6880515259999931,0.7185852757507322,0.6406863461898303,0.650298790317037,0.6664093803317891,70.49714059226544,68.01721293444787,69.66608217380883,166.2160873413086,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_012/model_best.pt
0,13,0.6781010576269954,0.7074136195709237,0.7143001144372728,0.6464043708393136,0.6600015706869162,0.6608843116826626,69.77414298647425,70.53135561396921,72.49144075882585,73.48041653633118,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_013/model_best.pt
0,14,0.6054837723719981,0.6415296469013771,0.6078670203901956,0.610264510831582,0.6259960799065512,0.6145257587381532,72.36288174686572,73.45506685929675,72.08364800612681,238.42533683776855,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_014/model_best.pt
0,15,0.6124896985209026,0.5962875772580842,0.5890915290701629,0.6108657383564977,0.6076809998184666,0.5998837446555614,72.27806137610862,72.66281875484975,69.95257070857107,77.91518521308899,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_015/model_best.pt
0,16,0.6283138961695126,0.607219993392479,0.6283901287157386,0.6214947892274891,0.6112184106693607,0.6275964303656223,72.15180422779457,69.32808606658183,81.31409168081494,96.38917207717896,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_012_lstm_40/trial_20251108_164740/fold_016/model_best.pt
