trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
20,0,0.5486924138120753,0.5432502732659324,0.45267037869914956,0.5755550244479187,0.5759954031788842,0.52912577923392,75.29612115233978,73.69337303071138,69.93351570038686,-0.0008429668696978243,-0.0009209830680433884,-0.0010671883761861148,1046.9364478588104,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_177_transformer_100_adam/trial_000_020/fold_000/model_best.pt
