trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
0,0,0.4307792842276445,0.4238347947563441,0.3798995116327522,0.5113090253821821,0.5056654722523937,0.4828025194532696,78.27473962110882,77.8635379112312,73.29119415008985,-0.00035758536085177316,-0.0007402750938265135,-0.0003948900651576749,685.9435157775879,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_182_lstm_100_muon_lr_lstm_100_adam_lr/trial_20260107_114439/fold_000/model_best.pt
