trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
0,0,0.43070071908989044,0.42380874161527204,0.3813675819230766,0.5107934270705652,0.5046893270198106,0.4830811556211767,78.27972961211523,77.87182779616055,73.2616258996627,0.00011891701945734521,-0.0003345952880662691,4.204082987552685e-05,646.8863685131073,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_208_lstm_100_muon_seeds/trial_20260126_005954/fold_000/model_best.pt
