trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
0,0,0.4509848975843467,nan,0.39615562135619053,0.5223050211181854,nan,0.49172036208588404,77.56755789148299,nan,73.02862100408113,0.00028569079845567534,nan,0.00037670899954434753,462.1566276550293,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_213_lstm_100_sgd_seeds/trial_20260128_235532/fold_000/model_best.pt
